PREST;ID;MONTO;VENC;TASA;PAGADA_EL;CANC;INT;ABONO;PAGO;RESTA
12;53.0;445.77;31-May-2016;1;10-Jun-2016;445.77;121.56;324.21;13420.59;11831.37
12;54.0;445.77;30-Jun-2016;1;14-Jul-2016;445.77;118.31;327.46;13748.05;11503.91
12;55.0;445.77;31-Jul-2016;1;26-Jul-2016;445.77;115.04;330.73;14078.78;11173.18
12;56.0;445.77;31-Ago-2016;1;26-Sep-2016;445.77;111.73;334.04;14412.82;10839.14
12;57.0;445.77;30-Sep-2016;1;3-Oct-2016;445.77;108.39;337.38;14750.2;10501.76
12;58.0;445.77;31-Oct-2016;1;21-Nov-2016;445.77;105.02;340.75;15090.95;10161.01
12;59.0;445.77;30-Nov-2016;1;12-Dic-2016;445.77;101.61;344.16;15435.11;9816.85
12;60.0;445.77;31-Dic-2016;1;;0;0;0;0;0
12;61.0;445.77;31-Ene-2017;1;;0;0;0;0;0
12;62.0;445.77;28-Feb-2017;1;;0;0;0;0;0
12;63.0;445.77;31-Mar-2017;1;;0;0;0;0;0
12;64.0;445.77;30-Abr-2017;1;;0;0;0;0;0
12;65.0;445.77;31-May-2017;1;;0;0;0;0;0
12;66.0;445.77;30-Jun-2017;1;;0;0;0;0;0
12;67.0;445.77;31-Jul-2017;1;;0;0;0;0;0
12;68.0;445.77;31-Ago-2017;1;;0;0;0;0;0
12;69.0;445.77;30-Sep-2017;1;;0;0;0;0;0
12;70.0;445.77;31-Oct-2017;1;;0;0;0;0;0
12;71.0;445.77;30-Nov-2017;1;;0;0;0;0;0
12;72.0;445.77;31-Dic-2017;1;;0;0;0;0;0
12;73.0;445.77;31-Ene-2018;1;;0;0;0;0;0
12;74.0;445.77;28-Feb-2018;1;;0;0;0;0;0
12;75.0;445.77;31-Mar-2018;1;;0;0;0;0;0
12;76.0;445.77;30-Abr-2018;1;;0;0;0;0;0
12;77.0;445.77;31-May-2018;1;;0;0;0;0;0
12;78.0;445.77;30-Jun-2018;1;;0;0;0;0;0
12;79.0;445.77;31-Jul-2018;1;;0;0;0;0;0
12;80.0;445.77;31-Ago-2018;1;;0;0;0;0;0
12;81.0;445.77;30-Sep-2018;1;;0;0;0;0;0
12;82.0;445.77;31-Oct-2018;1;;0;0;0;0;0
12;83.0;445.77;30-Nov-2018;1;;0;0;0;0;0
12;84.0;445.23;31-Dic-2018;1;;0;0;0;0;0
13;1.0;586.51;31-Ene-2012;1;3-May-2012;586.51;294.24;292.27;292.27;29131.85
13;2.0;586.51;29-Feb-2012;1;4-May-2012;586.51;291.32;295.19;587.46;28836.66
13;3.0;586.51;31-Mar-2012;1;16-May-2012;586.51;288.37;298.14;885.6;28538.52
13;4.0;586.51;30-Abr-2012;1;17-May-2012;586.51;285.39;301.12;1186.72;28237.4
13;5.0;586.51;31-May-2012;1;4-Jul-2012;586.51;282.37;304.14;1490.86;27933.26
13;6.0;586.51;30-Jun-2012;1;27-Jul-2012;586.51;279.33;307.18;1798.04;27626.08
13;7.0;586.51;31-Jul-2012;1;19-Sep-2012;586.51;276.26;310.25;2108.29;27315.83
13;8.0;586.51;31-Ago-2012;1;18-Oct-2012;586.51;273.16;313.35;2421.64;27002.48
13;9.0;586.51;30-Sep-2012;1;29-Oct-2012;586.51;270.02;316.49;2738.13;26685.99
13;10.0;586.51;31-Oct-2012;1;5-Feb-2013;586.51;266.86;319.65;3057.78;26366.34
13;11.0;586.51;30-Nov-2012;1;15-Feb-2013;586.51;263.66;322.85;3380.63;26043.49
13;12.0;586.51;31-Dic-2012;1;1-Abr-2013;586.51;260.43;326.08;3706.71;25717.41
13;13.0;586.51;31-Ene-2013;1;10-Jun-2013;586.51;257.17;329.34;4036.05;25388.07
13;14.0;586.51;28-Feb-2013;1;2-Jul-2013;586.51;253.88;332.63;4368.68;25055.44
13;15.0;586.51;31-Mar-2013;1;8-Jul-2013;586.51;250.55;335.96;4704.64;24719.48
13;16.0;586.51;30-Abr-2013;1;9-Jul-2013;586.51;247.19;339.32;5043.96;24380.16
13;17.0;586.51;31-May-2013;1;9-Jul-2013;586.51;243.8;342.71;5386.67;24037.45
13;18.0;586.51;30-Jun-2013;1;11-Jul-2013;586.51;240.37;346.14;5732.81;23691.31
13;19.0;586.51;31-Jul-2013;1;11-Nov-2013;586.51;236.91;349.6;6082.41;23341.71
13;20.0;586.51;31-Ago-2013;1;5-Dic-2013;586.51;233.42;353.09;6435.5;22988.62
13;21.0;586.51;30-Sep-2013;1;5-Dic-2013;586.51;229.89;356.62;6792.12;22632
13;22.0;586.51;31-Oct-2013;1;22-Ene-2014;586.51;226.32;360.19;7152.31;22271.81
13;23.0;586.51;30-Nov-2013;1;21-Feb-2014;586.51;222.72;363.79;7516.1;21908.02
13;24.0;586.51;31-Dic-2013;1;21-Feb-2014;586.51;219.08;367.43;7883.53;21540.59
13;25.0;586.51;31-Ene-2014;1;21-Mar-2014;586.51;215.41;371.1;8254.63;21169.49
13;26.0;586.51;28-Feb-2014;1;15-May-2014;586.51;211.69;374.82;8629.45;20794.67
13;27.0;586.51;31-Mar-2014;1;19-May-2014;586.51;207.95;378.56;9008.01;20416.11
13;28.0;586.51;30-Abr-2014;1;27-May-2014;586.51;204.16;382.35;9390.36;20033.76
13;29.0;586.51;31-May-2014;1;12-Jun-2014;586.51;200.34;386.17;9776.53;19647.59
13;30.0;586.51;30-Jun-2014;1;3-Jul-2014;586.51;196.48;390.03;10166.56;19257.56
13;31.0;586.51;31-Jul-2014;1;18-Sep-2014;586.51;192.58;393.93;10560.49;18863.63
13;32.0;586.51;31-Ago-2014;1;23-Oct-2014;586.51;188.64;397.87;10958.36;18465.76
13;33.0;586.51;30-Sep-2014;1;31-Oct-2014;586.51;184.66;401.85;11360.21;18063.91
13;34.0;586.51;31-Oct-2014;1;18-Nov-2014;586.51;180.64;405.87;11766.08;17658.04
13;35.0;586.51;30-Nov-2014;1;27-Nov-2014;586.51;176.58;409.93;12176.01;17248.11
13;36.0;586.51;31-Dic-2014;1;19-Dic-2014;586.51;172.48;414.03;12590.04;16834.08
13;37.0;586.51;31-Ene-2015;1;9-Feb-2015;586.51;168.34;418.17;13008.21;16415.91
13;38.0;586.51;28-Feb-2015;1;6-Mar-2015;586.51;164.16;422.35;13430.56;15993.56
13;39.0;586.51;31-Mar-2015;1;20-Abr-2015;586.51;159.94;426.57;13857.13;15566.99
13;40.0;586.51;30-Abr-2015;1;4-Jun-2015;586.51;155.67;430.84;14287.97;15136.15
13;41.0;586.51;31-May-2015;1;10-Jun-2015;586.51;151.36;435.15;14723.12;14701
13;42.0;586.51;30-Jun-2015;1;14-Jul-2015;586.51;147.01;439.5;15162.62;14261.5
13;43.0;586.51;31-Jul-2015;1;14-Sep-2015;586.51;142.62;443.89;15606.51;13817.61
13;44.0;586.51;31-Ago-2015;1;29-Sep-2015;586.51;138.18;448.33;16054.84;13369.28
13;45.0;586.51;30-Sep-2015;1;29-Sep-2015;586.51;133.69;452.82;16507.66;12916.46
13;46.0;586.51;31-Oct-2015;1;5-Nov-2015;586.51;129.16;457.35;16965.01;12459.11
13;47.0;586.51;30-Nov-2015;1;3-Dic-2015;586.51;124.59;461.92;17426.93;11997.19
13;48.0;586.51;31-Dic-2015;1;15-Ene-2016;586.51;119.97;466.54;17893.47;11530.65
13;49.0;586.51;31-Ene-2016;1;28-Ene-2016;586.51;115.31;471.2;18364.67;11059.45
13;50.0;586.51;29-Feb-2016;1;7-Mar-2016;586.51;110.59;475.92;18840.59;10583.53
13;51.0;586.51;31-Mar-2016;1;2-May-2016;586.51;105.84;480.67;19321.26;10102.86
13;52.0;586.51;30-Abr-2016;1;3-May-2016;586.51;101.03;485.48;19806.74;9617.38
13;53.0;586.51;31-May-2016;1;10-Jun-2016;586.51;96.17;490.34;20297.08;9127.04
13;54.0;586.51;30-Jun-2016;1;14-Jul-2016;586.51;91.27;495.24;20792.32;8631.8
13;55.0;586.51;31-Jul-2016;1;26-Jul-2016;586.51;86.32;500.19;21292.51;8131.61
13;56.0;586.51;31-Ago-2016;1;26-Sep-2016;586.51;81.32;505.19;21797.7;7626.42
13;57.0;586.51;30-Sep-2016;1;3-Oct-2016;586.51;76.26;510.25;22307.95;7116.17
13;58.0;586.51;31-Oct-2016;1;21-Nov-2016;586.51;71.16;515.35;22823.3;6600.82
13;59.0;586.51;30-Nov-2016;1;12-Dic-2016;586.51;66.01;520.5;23343.8;6080.32
13;60.0;586.51;31-Dic-2016;1;;0;0;0;0;0
13;61.0;586.51;31-Ene-2017;1;;0;0;0;0;0
13;62.0;586.51;28-Feb-2017;1;;0;0;0;0;0
13;63.0;586.51;31-Mar-2017;1;;0;0;0;0;0
13;64.0;586.51;30-Abr-2017;1;;0;0;0;0;0
13;65.0;586.51;31-May-2017;1;;0;0;0;0;0
13;66.0;586.51;30-Jun-2017;1;;0;0;0;0;0
13;67.0;586.51;31-Jul-2017;1;;0;0;0;0;0
13;68.0;586.51;31-Ago-2017;1;;0;0;0;0;0
13;69.0;586.51;30-Sep-2017;1;;0;0;0;0;0
13;70.0;586.06;31-Oct-2017;1;;0;0;0;0;0
18;1.0;430.41;31-Ene-2012;1;4-May-2012;430.41;256.38;174.03;174.03;25463.61
18;2.0;430.41;29-Feb-2012;1;4-May-2012;430.41;254.64;175.77;349.8;25287.84
18;3.0;430.41;31-Mar-2012;1;16-May-2012;430.41;252.88;177.53;527.33;25110.31
18;4.0;430.41;30-Abr-2012;1;17-May-2012;430.41;251.1;179.31;706.64;24931
18;5.0;430.41;31-May-2012;1;4-Jul-2012;430.41;249.31;181.1;887.74;24749.9
18;6.0;430.41;30-Jun-2012;1;27-Jul-2012;430.41;247.5;182.91;1070.65;24566.99
18;7.0;430.41;31-Jul-2012;1;19-Sep-2012;430.41;245.67;184.74;1255.39;24382.25
18;8.0;430.41;31-Ago-2012;1;19-Oct-2012;430.41;243.82;186.59;1441.98;24195.66
18;9.0;430.41;30-Sep-2012;1;26-Oct-2012;430.41;241.96;188.45;1630.43;24007.21
18;10.0;430.41;31-Oct-2012;1;6-Feb-2013;430.41;240.07;190.34;1820.77;23816.87
18;11.0;430.41;30-Nov-2012;1;15-Feb-2013;430.41;238.17;192.24;2013.01;23624.63
18;12.0;430.41;31-Dic-2012;1;2-Abr-2013;430.41;236.25;194.16;2207.17;23430.47
18;13.0;430.41;31-Ene-2013;1;9-May-2013;430.41;234.3;196.11;2403.28;23234.36
18;14.0;430.41;28-Feb-2013;1;2-Jul-2013;430.41;232.34;198.07;2601.35;23036.29
18;15.0;430.41;31-Mar-2013;1;8-Jul-2013;430.41;230.36;200.05;2801.4;22836.24
18;16.0;430.41;30-Abr-2013;1;9-Jul-2013;430.41;228.36;202.05;3003.45;22634.19
18;17.0;430.41;31-May-2013;1;10-Jul-2013;430.41;226.34;204.07;3207.52;22430.12
18;18.0;430.41;30-Jun-2013;1;15-Jul-2013;430.41;224.3;206.11;3413.63;22224.01
18;19.0;430.41;31-Jul-2013;1;12-Nov-2013;430.41;222.24;208.17;3621.8;22015.84
18;20.0;430.41;31-Ago-2013;1;5-Dic-2013;430.41;220.16;210.25;3832.05;21805.59
18;21.0;430.41;30-Sep-2013;1;5-Dic-2013;430.41;218.06;212.35;4044.4;21593.24
18;22.0;430.41;31-Oct-2013;1;22-Ene-2014;430.41;215.93;214.48;4258.88;21378.76
18;23.0;430.41;30-Nov-2013;1;23-Ene-2014;430.41;213.79;216.62;4475.5;21162.14
18;24.0;430.41;31-Dic-2013;1;27-Ene-2014;430.41;211.62;218.79;4694.29;20943.35
18;25.0;430.41;31-Ene-2014;1;24-Mar-2014;430.41;209.43;220.98;4915.27;20722.37
18;26.0;430.41;28-Feb-2014;1;13-May-2014;430.41;207.22;223.19;5138.46;20499.18
18;27.0;430.41;31-Mar-2014;1;19-May-2014;430.41;204.99;225.42;5363.88;20273.76
18;28.0;430.41;30-Abr-2014;1;27-May-2014;430.41;202.74;227.67;5591.55;20046.09
18;29.0;430.41;31-May-2014;1;12-Jun-2014;430.41;200.46;229.95;5821.5;19816.14
18;30.0;430.41;30-Jun-2014;1;3-Jul-2014;430.41;198.16;232.25;6053.75;19583.89
18;31.0;430.41;31-Jul-2014;1;25-Sep-2014;430.41;195.84;234.57;6288.32;19349.32
18;32.0;430.41;31-Ago-2014;1;23-Oct-2014;430.41;193.49;236.92;6525.24;19112.4
18;33.0;430.41;30-Sep-2014;1;31-Oct-2014;430.41;191.12;239.29;6764.53;18873.11
18;34.0;430.41;31-Oct-2014;1;18-Nov-2014;430.41;188.73;241.68;7006.21;18631.43
18;35.0;430.41;30-Nov-2014;1;27-Nov-2014;430.41;186.31;244.1;7250.31;18387.33
18;36.0;430.41;31-Dic-2014;1;19-Dic-2014;430.41;183.87;246.54;7496.85;18140.79
18;37.0;430.41;31-Ene-2015;1;9-Feb-2015;430.41;181.41;249;7745.85;17891.79
18;38.0;430.41;28-Feb-2015;1;9-Mar-2015;430.41;178.92;251.49;7997.34;17640.3
18;39.0;430.41;31-Mar-2015;1;20-Abr-2015;430.41;176.4;254.01;8251.35;17386.29
18;40.0;430.41;30-Abr-2015;1;21-May-2015;430.41;173.86;256.55;8507.9;17129.74
18;41.0;430.41;31-May-2015;1;10-Jun-2015;430.41;171.3;259.11;8767.01;16870.63
18;42.0;430.41;30-Jun-2015;1;14-Jul-2015;430.41;168.71;261.7;9028.71;16608.93
18;43.0;430.41;31-Jul-2015;1;14-Sep-2015;430.41;166.09;264.32;9293.03;16344.61
18;44.0;430.41;31-Ago-2015;1;29-Sep-2015;430.41;163.45;266.96;9559.99;16077.65
18;45.0;430.41;30-Sep-2015;1;29-Sep-2015;430.41;160.78;269.63;9829.62;15808.02
18;46.0;430.41;31-Oct-2015;1;9-Nov-2015;430.41;158.08;272.33;10101.95;15535.69
18;47.0;430.41;30-Nov-2015;1;3-Dic-2015;430.41;155.36;275.05;10377;15260.64
18;48.0;430.41;31-Dic-2015;1;15-Ene-2016;430.41;152.61;277.8;10654.8;14982.84
18;49.0;430.41;31-Ene-2016;1;28-Ene-2016;430.41;149.83;280.58;10935.38;14702.26
18;50.0;430.41;29-Feb-2016;1;7-Mar-2016;430.41;147.02;283.39;11218.77;14418.87
18;51.0;430.41;31-Mar-2016;1;2-May-2016;430.41;144.19;286.22;11504.99;14132.65
18;52.0;430.41;30-Abr-2016;1;3-May-2016;430.41;141.33;289.08;11794.07;13843.57
18;53.0;430.41;31-May-2016;1;10-Jun-2016;430.41;138.44;291.97;12086.04;13551.6
18;54.0;430.41;30-Jun-2016;1;14-Jul-2016;430.41;135.52;294.89;12380.93;13256.71
18;55.0;430.41;31-Jul-2016;1;25-Jul-2016;430.41;132.57;297.84;12678.77;12958.87
18;56.0;430.41;31-Ago-2016;1;27-Sep-2016;430.41;129.59;300.82;12979.59;12658.05
18;57.0;430.41;30-Sep-2016;1;3-Oct-2016;430.41;126.58;303.83;13283.42;12354.22
18;58.0;430.41;31-Oct-2016;1;21-Nov-2016;430.41;123.54;306.87;13590.29;12047.35
18;59.0;430.41;30-Nov-2016;1;12-Dic-2016;430.41;120.47;309.94;13900.23;11737.41
18;60.0;430.41;31-Dic-2016;1;;0;0;0;0;0
18;61.0;430.41;31-Ene-2017;1;;0;0;0;0;0
18;62.0;430.41;28-Feb-2017;1;;0;0;0;0;0
18;63.0;430.41;31-Mar-2017;1;;0;0;0;0;0
18;64.0;430.41;30-Abr-2017;1;;0;0;0;0;0
18;65.0;430.41;31-May-2017;1;;0;0;0;0;0
18;66.0;430.41;30-Jun-2017;1;;0;0;0;0;0
18;67.0;430.41;31-Jul-2017;1;;0;0;0;0;0
18;68.0;430.41;31-Ago-2017;1;;0;0;0;0;0
18;69.0;430.41;30-Sep-2017;1;;0;0;0;0;0
18;70.0;430.41;31-Oct-2017;1;;0;0;0;0;0
18;71.0;430.41;30-Nov-2017;1;;0;0;0;0;0
18;72.0;430.41;31-Dic-2017;1;;0;0;0;0;0
18;73.0;430.41;31-Ene-2018;1;;0;0;0;0;0
18;74.0;430.41;28-Feb-2018;1;;0;0;0;0;0
18;75.0;430.41;31-Mar-2018;1;;0;0;0;0;0
18;76.0;430.41;30-Abr-2018;1;;0;0;0;0;0
18;77.0;430.41;31-May-2018;1;;0;0;0;0;0
18;78.0;430.41;30-Jun-2018;1;;0;0;0;0;0
18;79.0;430.41;31-Jul-2018;1;;0;0;0;0;0
18;80.0;430.41;31-Ago-2018;1;;0;0;0;0;0
18;81.0;430.41;30-Sep-2018;1;;0;0;0;0;0
18;82.0;430.41;31-Oct-2018;1;;0;0;0;0;0
18;83.0;430.41;30-Nov-2018;1;;0;0;0;0;0
18;84.0;430.41;31-Dic-2018;1;;0;0;0;0;0
18;85.0;430.41;31-Ene-2019;1;;0;0;0;0;0
18;86.0;430.41;28-Feb-2019;1;;0;0;0;0;0
18;87.0;430.41;31-Mar-2019;1;;0;0;0;0;0
18;88.0;430.41;30-Abr-2019;1;;0;0;0;0;0
18;89.0;430.41;31-May-2019;1;;0;0;0;0;0
18;90.0;430.62;30-Jun-2019;1;;0;0;0;0;0
18;91.0;430.61;31-Jul-2019;1;;0;0;0;0;0
23;1.0;586.51;31-Ene-2012;1;4-May-2012;586.51;297.13;289.38;289.38;29424.11
23;2.0;586.51;29-Feb-2012;1;4-May-2012;586.51;294.24;292.27;581.65;29131.84
23;3.0;586.51;31-Mar-2012;1;16-May-2012;586.51;291.32;295.19;876.84;28836.65
23;4.0;586.51;30-Abr-2012;1;17-May-2012;586.51;288.37;298.14;1174.98;28538.51
23;5.0;586.51;31-May-2012;1;4-Jul-2012;586.51;285.39;301.12;1476.1;28237.39
23;6.0;586.51;30-Jun-2012;1;27-Jul-2012;586.51;282.37;304.14;1780.24;27933.25
23;7.0;586.51;31-Jul-2012;1;19-Sep-2012;586.51;279.33;307.18;2087.42;27626.07
23;8.0;586.51;31-Ago-2012;1;19-Oct-2012;586.51;276.26;310.25;2397.67;27315.82
23;9.0;586.51;30-Sep-2012;1;26-Oct-2012;586.51;273.16;313.35;2711.02;27002.47
23;10.0;586.51;31-Oct-2012;1;6-Feb-2013;586.51;270.02;316.49;3027.51;26685.98
23;11.0;586.51;30-Nov-2012;1;15-Feb-2013;586.51;266.86;319.65;3347.16;26366.33
23;12.0;586.51;31-Dic-2012;1;2-Abr-2013;586.51;263.66;322.85;3670.01;26043.48
23;13.0;586.51;31-Ene-2013;1;9-May-2013;586.51;260.43;326.08;3996.09;25717.4
23;14.0;586.51;28-Feb-2013;1;2-Jul-2013;586.51;257.17;329.34;4325.43;25388.06
23;15.0;586.51;31-Mar-2013;1;8-Jul-2013;586.51;253.88;332.63;4658.06;25055.43
23;16.0;586.51;30-Abr-2013;1;9-Jul-2013;586.51;250.55;335.96;4994.02;24719.47
23;17.0;586.51;31-May-2013;1;10-Jul-2013;586.51;247.19;339.32;5333.34;24380.15
23;18.0;586.51;30-Jun-2013;1;15-Jul-2013;586.51;243.8;342.71;5676.05;24037.44
23;19.0;586.51;31-Jul-2013;1;12-Nov-2013;586.51;240.37;346.14;6022.19;23691.3
23;20.0;586.51;31-Ago-2013;1;5-Dic-2013;586.51;236.91;349.6;6371.79;23341.7
23;21.0;586.51;30-Sep-2013;1;5-Dic-2013;586.51;233.42;353.09;6724.88;22988.61
23;22.0;586.51;31-Oct-2013;1;22-Ene-2014;586.51;229.89;356.62;7081.5;22631.99
23;23.0;586.51;30-Nov-2013;1;23-Ene-2014;586.51;226.32;360.19;7441.69;22271.8
23;24.0;586.51;31-Dic-2013;1;27-Ene-2014;586.51;222.72;363.79;7805.48;21908.01
23;25.0;586.51;31-Ene-2014;1;24-Mar-2014;586.51;219.08;367.43;8172.91;21540.58
23;26.0;586.51;28-Feb-2014;1;13-May-2014;586.51;215.41;371.1;8544.01;21169.48
23;27.0;586.51;31-Mar-2014;1;19-May-2014;586.51;211.69;374.82;8918.83;20794.66
23;28.0;586.51;30-Abr-2014;1;27-May-2014;586.51;207.95;378.56;9297.39;20416.1
23;29.0;586.51;31-May-2014;1;12-Jun-2014;586.51;204.16;382.35;9679.74;20033.75
23;30.0;586.51;30-Jun-2014;1;3-Jul-2014;586.51;200.34;386.17;10065.91;19647.58
23;31.0;586.51;31-Jul-2014;1;25-Sep-2014;586.51;196.48;390.03;10455.94;19257.55
23;32.0;586.51;31-Ago-2014;1;23-Oct-2014;586.51;192.58;393.93;10849.87;18863.62
23;33.0;586.51;30-Sep-2014;1;31-Oct-2014;586.51;188.64;397.87;11247.74;18465.75
23;34.0;586.51;31-Oct-2014;1;18-Nov-2014;586.51;184.66;401.85;11649.59;18063.9
23;35.0;586.51;30-Nov-2014;1;27-Nov-2014;586.51;180.64;405.87;12055.46;17658.03
23;36.0;586.51;31-Dic-2014;1;19-Dic-2014;586.51;176.58;409.93;12465.39;17248.1
23;37.0;586.51;31-Ene-2015;1;9-Feb-2015;586.51;172.48;414.03;12879.42;16834.07
23;38.0;586.51;28-Feb-2015;1;9-Mar-2015;586.51;168.34;418.17;13297.59;16415.9
23;39.0;586.51;31-Mar-2015;1;20-Abr-2015;586.51;164.16;422.35;13719.94;15993.55
23;40.0;586.51;30-Abr-2015;1;21-May-2015;586.51;159.94;426.57;14146.51;15566.98
23;41.0;586.51;31-May-2015;1;10-Jun-2015;586.51;155.67;430.84;14577.35;15136.14
23;42.0;586.51;30-Jun-2015;1;14-Jul-2015;586.51;151.36;435.15;15012.5;14700.99
23;43.0;586.51;31-Jul-2015;1;14-Sep-2015;586.51;147.01;439.5;15452;14261.49
23;44.0;586.51;31-Ago-2015;1;29-Sep-2015;586.51;142.61;443.9;15895.9;13817.59
23;45.0;586.51;30-Sep-2015;1;29-Sep-2015;586.51;138.18;448.33;16344.23;13369.26
23;46.0;586.51;31-Oct-2015;1;9-Nov-2015;586.51;133.69;452.82;16797.05;12916.44
23;47.0;586.51;30-Nov-2015;1;3-Dic-2015;586.51;129.16;457.35;17254.4;12459.09
23;48.0;586.51;31-Dic-2015;1;15-Ene-2016;586.51;124.59;461.92;17716.32;11997.17
23;49.0;586.51;31-Ene-2016;1;28-Ene-2016;586.51;119.97;466.54;18182.86;11530.63
23;50.0;586.51;29-Feb-2016;1;7-Mar-2016;586.51;115.31;471.2;18654.06;11059.43
23;51.0;586.51;31-Mar-2016;1;2-May-2016;586.51;110.59;475.92;19129.98;10583.51
23;52.0;586.51;30-Abr-2016;1;3-May-2016;586.51;105.84;480.67;19610.65;10102.84
23;53.0;586.51;31-May-2016;1;10-Jun-2016;586.51;101.03;485.48;20096.13;9617.36
23;54.0;586.51;30-Jun-2016;1;14-Jul-2016;586.51;96.17;490.34;20586.47;9127.02
23;55.0;586.51;31-Jul-2016;1;25-Jul-2016;586.51;91.27;495.24;21081.71;8631.78
23;56.0;586.51;31-Ago-2016;1;27-Sep-2016;586.51;86.32;500.19;21581.9;8131.59
23;57.0;586.51;30-Sep-2016;1;3-Oct-2016;586.51;81.32;505.19;22087.09;7626.4
23;58.0;586.51;31-Oct-2016;1;21-Nov-2016;586.51;76.26;510.25;22597.34;7116.15
23;59.0;586.51;30-Nov-2016;1;12-Dic-2016;586.51;71.16;515.35;23112.69;6600.8
23;60.0;586.51;31-Dic-2016;1;;0;0;0;0;0
23;61.0;586.51;31-Ene-2017;1;;0;0;0;0;0
23;62.0;586.51;28-Feb-2017;1;;0;0;0;0;0
23;63.0;586.51;31-Mar-2017;1;;0;0;0;0;0
23;64.0;586.51;30-Abr-2017;1;;0;0;0;0;0
23;65.0;586.51;31-May-2017;1;;0;0;0;0;0
23;66.0;586.51;30-Jun-2017;1;;0;0;0;0;0
23;67.0;586.51;31-Jul-2017;1;;0;0;0;0;0
23;68.0;586.51;31-Ago-2017;1;;0;0;0;0;0
23;69.0;586.51;30-Sep-2017;1;;0;0;0;0;0
23;70.0;586.51;31-Oct-2017;1;;0;0;0;0;0
23;71.0;586.04;30-Nov-2017;1;;0;0;0;0;0
32;1.0;586.51;31-Ene-2012;1;4-May-2012;586.51;279.33;307.18;307.18;27626.1
32;2.0;586.51;29-Feb-2012;1;4-May-2012;586.51;276.26;310.25;617.43;27315.85
32;3.0;586.51;31-Mar-2012;1;16-May-2012;586.51;273.16;313.35;930.78;27002.5
32;4.0;586.51;30-Abr-2012;1;17-May-2012;586.51;270.03;316.48;1247.26;26686.02
32;5.0;586.51;31-May-2012;1;4-Jul-2012;586.51;266.86;319.65;1566.91;26366.37
32;6.0;586.51;30-Jun-2012;1;27-Jul-2012;586.51;263.66;322.85;1889.76;26043.52
32;7.0;586.51;31-Jul-2012;1;19-Sep-2012;586.51;260.44;326.07;2215.83;25717.45
32;8.0;586.51;31-Ago-2012;1;19-Oct-2012;586.51;257.17;329.34;2545.17;25388.11
32;9.0;586.51;30-Sep-2012;1;26-Oct-2012;586.51;253.88;332.63;2877.8;25055.48
32;10.0;586.51;31-Oct-2012;1;6-Feb-2013;586.51;250.55;335.96;3213.76;24719.52
32;11.0;586.51;30-Nov-2012;1;15-Feb-2013;586.51;247.2;339.31;3553.07;24380.21
32;12.0;586.51;31-Dic-2012;1;2-Abr-2013;586.51;243.8;342.71;3895.78;24037.5
32;13.0;586.51;31-Ene-2013;1;9-May-2013;586.51;240.38;346.13;4241.91;23691.37
32;14.0;586.51;28-Feb-2013;1;2-Jul-2013;586.51;236.91;349.6;4591.51;23341.77
32;15.0;586.51;31-Mar-2013;1;8-Jul-2013;586.51;233.42;353.09;4944.6;22988.68
32;16.0;586.51;30-Abr-2013;1;9-Jul-2013;586.51;229.89;356.62;5301.22;22632.06
32;17.0;586.51;31-May-2013;1;10-Jul-2013;586.51;226.32;360.19;5661.41;22271.87
32;18.0;586.51;30-Jun-2013;1;15-Jul-2013;586.51;222.72;363.79;6025.2;21908.08
32;19.0;586.51;31-Jul-2013;1;12-Nov-2013;586.51;219.08;367.43;6392.63;21540.65
32;20.0;586.51;31-Ago-2013;1;5-Dic-2013;586.51;215.41;371.1;6763.73;21169.55
32;21.0;586.51;30-Sep-2013;1;5-Dic-2013;586.51;211.7;374.81;7138.54;20794.74
32;22.0;586.51;31-Oct-2013;1;22-Ene-2014;586.51;207.95;378.56;7517.1;20416.18
32;23.0;586.51;30-Nov-2013;1;23-Ene-2014;586.51;204.16;382.35;7899.45;20033.83
32;24.0;586.51;31-Dic-2013;1;27-Ene-2014;586.51;200.34;386.17;8285.62;19647.66
32;25.0;586.51;31-Ene-2014;1;24-Mar-2014;586.51;196.48;390.03;8675.65;19257.63
32;26.0;586.51;28-Feb-2014;1;13-May-2014;586.51;192.58;393.93;9069.58;18863.7
32;27.0;586.51;31-Mar-2014;1;19-May-2014;586.51;188.64;397.87;9467.45;18465.83
32;28.0;586.51;30-Abr-2014;1;27-May-2014;586.51;184.66;401.85;9869.3;18063.98
32;29.0;586.51;31-May-2014;1;12-Jun-2014;586.51;180.64;405.87;10275.17;17658.11
32;30.0;586.51;30-Jun-2014;1;3-Jul-2014;586.51;176.58;409.93;10685.1;17248.18
32;31.0;586.51;31-Jul-2014;1;25-Sep-2014;586.51;172.48;414.03;11099.13;16834.15
32;32.0;586.51;31-Ago-2014;1;23-Oct-2014;586.51;168.34;418.17;11517.3;16415.98
32;33.0;586.51;30-Sep-2014;1;31-Oct-2014;586.51;164.16;422.35;11939.65;15993.63
32;34.0;586.51;31-Oct-2014;1;18-Nov-2014;586.51;159.94;426.57;12366.22;15567.06
32;35.0;586.51;30-Nov-2014;1;27-Nov-2014;586.51;155.67;430.84;12797.06;15136.22
32;36.0;586.51;31-Dic-2014;1;19-Dic-2014;586.51;151.36;435.15;13232.21;14701.07
32;37.0;586.51;31-Ene-2015;1;9-Feb-2015;586.51;147.01;439.5;13671.71;14261.57
32;38.0;586.51;28-Feb-2015;1;9-Mar-2015;586.51;142.62;443.89;14115.6;13817.68
